timestamp,room_temp,room_hum,room_batt_mv,cpu_usage,cpu_temp,gpu_temp,gpu_usage,ram_usage,disk_usage
2026-05-20 15:10:39,25.84,34,2837,0.60,,31.00,0.00,22.10,11.40
2026-05-20 15:11:10,25.85,34,2837,1.20,,31.00,0.00,22.10,11.40
2026-05-20 15:11:40,25.81,34,2837,0.90,,30.00,0.00,22.10,11.40
2026-05-20 15:12:11,25.81,34,2837,3.90,,30.00,0.00,22.10,11.40
2026-05-20 15:12:41,25.80,34,2837,0.60,,30.00,0.00,22.10,11.40
2026-05-20 15:13:12,25.79,34,2837,0.40,,30.00,1.00,22.10,11.40
2026-05-20 15:13:42,25.77,34,2837,0.70,,30.00,0.00,22.10,11.40
2026-05-20 15:14:13,25.78,34,2842,1.70,,30.00,0.00,22.10,11.40
2026-05-20 15:14:43,25.74,34,2842,0.50,,30.00,0.00,22.10,11.40
2026-05-20 15:15:14,25.74,33,2842,0.70,,30.00,0.00,22.10,11.40
2026-05-20 15:15:44,25.73,33,2842,0.60,,30.00,0.00,22.10,11.40
2026-05-20 15:16:15,25.71,33,2842,0.60,,30.00,0.00,22.10,11.40
2026-05-20 15:16:45,25.70,33,2842,0.50,,30.00,0.00,22.10,11.40
2026-05-20 15:17:16,25.66,33,2842,1.50,,30.00,0.00,22.10,11.40
2026-05-20 15:17:46,25.67,33,2842,0.60,,30.00,0.00,22.10,11.40
2026-05-20 15:18:17,25.67,33,2842,1.10,,30.00,0.00,22.10,11.40
2026-05-20 15:18:47,25.65,33,2842,1.00,,30.00,1.00,22.10,11.40
2026-05-20 15:19:18,25.63,33,2845,0.40,,30.00,0.00,22.10,11.40
2026-05-20 15:19:48,25.63,33,2845,0.80,,30.00,0.00,22.10,11.40
2026-05-20 15:20:19,25.58,33,2845,0.80,,30.00,0.00,22.10,11.40
2026-05-20 15:20:49,25.62,33,2845,4.40,,30.00,0.00,22.10,11.40
2026-05-20 15:21:20,25.61,33,2845,0.50,,30.00,0.00,22.10,11.40
2026-05-20 15:21:50,25.59,33,2845,3.90,,30.00,0.00,22.10,11.40
2026-05-20 15:22:21,25.59,33,2845,1.20,,30.00,0.00,22.10,11.40
2026-05-20 15:22:51,25.62,33,2845,0.50,,30.00,0.00,22.10,11.40
2026-05-20 15:23:22,25.60,33,2845,0.70,,30.00,0.00,22.10,11.40
2026-05-20 15:23:52,25.56,33,2845,0.80,,30.00,0.00,22.10,11.40
2026-05-20 15:24:23,25.57,34,2841,0.40,,31.00,0.00,22.10,11.40
2026-05-20 15:24:53,25.54,34,2841,1.20,,31.00,0.00,22.10,11.40
2026-05-20 15:25:24,25.55,34,2841,1.00,,31.00,0.00,22.10,11.40
2026-05-20 15:25:54,25.53,34,2841,0.90,,31.00,0.00,22.10,11.40
2026-05-20 15:26:25,25.56,34,2841,2.10,,31.00,0.00,22.20,11.40
2026-05-20 15:26:55,25.55,34,2841,2.40,,31.00,1.00,22.20,11.40
2026-05-20 15:27:26,25.54,35,2841,1.00,,31.00,1.00,22.10,11.40
2026-05-20 15:27:56,25.53,35,2841,9.00,,31.00,0.00,22.10,11.40
2026-05-20 15:28:27,25.53,35,2841,0.90,,31.00,1.00,22.10,11.40
2026-05-20 15:28:57,25.52,35,2841,0.40,,31.00,0.00,22.10,11.40
2026-05-20 15:29:28,25.53,35,2841,1.00,,31.00,0.00,22.10,11.40
2026-05-20 15:29:58,25.51,35,2841,16.80,,31.00,4.00,22.40,11.40
2026-05-20 15:30:29,25.48,35,2841,4.40,,31.00,0.00,22.20,11.40
2026-05-20 15:31:00,25.52,35,2841,11.40,,30.00,0.00,22.00,11.40
2026-05-20 15:31:31,25.49,35,2841,4.10,,30.00,1.00,22.10,11.40
2026-05-20 15:32:01,25.47,35,2841,1.30,,30.00,0.00,21.90,11.40
2026-05-20 15:32:32,25.49,35,2841,1.30,,30.00,1.00,21.90,11.40
2026-05-20 15:33:02,25.48,35,2841,0.50,,30.00,0.00,21.90,11.40
2026-05-20 15:33:33,25.45,35,2841,2.00,,30.00,1.00,21.90,11.40
2026-05-20 15:34:03,25.46,35,2841,5.70,,30.00,1.00,21.80,11.40
2026-05-20 15:34:34,25.44,35,2841,3.30,,30.00,0.00,21.90,11.40
2026-05-20 15:35:04,25.43,35,2841,3.50,,30.00,1.00,21.90,11.40
2026-05-20 15:35:35,25.42,35,2841,3.80,,30.00,0.00,21.80,11.40
2026-05-20 15:36:05,25.41,35,2841,4.40,,30.00,1.00,21.80,11.40
2026-05-20 15:36:36,25.41,35,2841,0.80,,30.00,1.00,21.90,11.40
2026-05-20 15:37:06,25.42,35,2841,1.30,,30.00,0.00,21.80,11.40
2026-05-20 15:37:37,25.41,35,2841,1.00,,30.00,1.00,21.80,11.40
2026-05-20 15:38:07,25.40,35,2841,0.50,,30.00,0.00,21.80,11.40
2026-05-20 15:38:38,25.39,35,2841,0.50,,30.00,1.00,21.80,11.40
2026-05-20 15:39:08,25.41,35,2839,0.90,,31.00,1.00,21.90,11.40
2026-05-20 15:39:39,25.39,35,2839,0.40,,31.00,0.00,21.90,11.40
2026-05-20 15:40:09,25.41,35,2839,1.40,,31.00,1.00,21.90,11.40
2026-05-20 15:40:40,25.42,35,2839,14.80,,31.00,0.00,21.90,11.40
2026-05-20 15:41:10,25.43,35,2839,14.40,,31.00,1.00,21.90,11.40
2026-05-20 15:41:41,25.43,35,2839,2.60,,30.00,1.00,21.90,11.40
2026-05-20 15:42:11,25.43,35,2839,3.50,,31.00,0.00,21.90,11.40
2026-05-20 15:42:42,25.41,35,2839,0.60,,31.00,1.00,21.90,11.40
2026-05-20 15:43:12,25.47,35,2839,0.70,,31.00,0.00,21.90,11.40
2026-05-20 15:43:43,25.45,35,2839,4.30,,31.00,1.00,21.80,11.40
2026-05-20 15:44:13,25.48,35,2839,1.10,,31.00,0.00,21.80,11.40
2026-05-20 15:44:44,25.48,35,2839,0.60,,31.00,0.00,21.80,11.40
2026-05-20 15:45:14,25.49,35,2839,2.50,,31.00,1.00,21.80,11.40
2026-05-20 15:45:45,25.52,35,2839,1.10,,31.00,0.00,21.80,11.40
2026-05-20 15:46:15,25.53,36,2839,0.50,,31.00,0.00,21.90,11.40
2026-05-20 15:46:46,25.54,36,2839,0.60,,31.00,0.00,21.80,11.40
2026-05-20 15:47:16,25.57,36,2839,3.10,,31.00,0.00,21.80,11.40
2026-05-20 15:47:47,25.58,36,2839,0.40,,31.00,0.00,21.80,11.40
2026-05-20 15:48:17,25.61,36,2839,0.50,,31.00,0.00,21.80,11.40
2026-05-20 15:48:48,25.60,36,2839,0.80,,31.00,0.00,21.90,11.40
2026-05-20 15:49:18,25.66,36,2838,6.80,,31.00,0.00,18.30,11.40
2026-05-20 15:49:49,25.67,36,2838,8.30,,31.00,1.00,22.90,11.40
2026-05-20 15:50:19,25.66,36,2838,1.10,,31.00,0.00,23.40,11.40
2026-05-20 15:50:50,25.65,35,2838,0.90,,31.00,0.00,23.00,11.40
2026-05-20 15:51:20,25.66,35,2838,1.30,,31.00,0.00,23.20,11.40
2026-05-20 15:51:51,25.67,35,2838,1.20,,31.00,0.00,23.30,11.40
2026-05-20 15:52:21,25.67,35,2838,2.20,,31.00,1.00,23.10,11.40
2026-05-20 15:52:51,25.68,35,2838,1.30,,31.00,0.00,23.10,11.40
2026-05-20 15:53:22,25.71,35,2838,1.20,,30.00,0.00,23.20,11.40
2026-05-20 15:53:52,25.65,35,2838,0.80,,30.00,0.00,23.40,11.40
2026-05-20 15:54:23,25.66,35,2835,1.20,,31.00,0.00,23.60,11.40
2026-05-20 15:54:53,25.65,34,2835,2.80,,31.00,4.00,23.80,11.20
2026-05-20 15:55:24,25.66,34,2835,1.00,,30.00,0.00,23.70,11.20
2026-05-20 15:55:54,25.66,34,2835,1.70,,30.00,2.00,24.00,11.20
2026-05-20 15:56:25,25.64,34,2835,2.00,,30.00,1.00,24.00,11.20
2026-05-20 15:56:55,25.64,34,2835,1.40,,30.00,1.00,24.00,11.20
2026-05-20 15:57:26,25.67,34,2835,1.20,,30.00,2.00,24.60,11.20
2026-05-20 15:57:56,25.65,34,2835,3.40,,30.00,1.00,24.70,11.20
2026-05-20 15:58:27,25.67,34,2835,1.40,,30.00,1.00,24.60,11.20
2026-05-20 15:58:57,25.66,34,2835,2.00,,30.00,2.00,24.90,11.20
2026-05-20 15:59:27,25.66,34,2842,7.00,,31.00,4.00,26.00,11.20
2026-05-20 15:59:58,25.69,34,2842,4.80,,31.00,6.00,26.20,11.20
2026-05-20 16:00:28,25.69,35,2842,4.70,,31.00,6.00,26.20,11.20
2026-05-20 16:00:59,25.74,34,2842,2.10,,31.00,1.00,26.10,11.20
2026-05-20 16:01:29,25.73,34,2842,1.80,,31.00,2.00,26.00,11.20
2026-05-20 16:02:00,25.74,34,2842,1.90,,31.00,3.00,25.50,11.20
2026-05-20 16:02:47,25.79,35,2842,1.70,,31.00,4.00,25.20,11.20
2026-05-20 16:03:17,25.82,34,2842,1.90,,32.00,4.00,25.10,11.20
2026-05-20 16:03:48,25.86,34,2842,2.30,,32.00,3.00,25.00,11.20
2026-05-20 16:04:18,25.87,34,2838,1.50,,32.00,4.00,25.20,11.20
